strap,263,217,221,190,5.16,2.4216,2.59,2.3385,Noun,190,0.72,Noun.Verb.Name,190.71.2
strategy,482,371,461,364,9.45,2.6839,4.42,2.5705,Noun,482,1.00,Noun,482
straw,318,246,292,232,6.24,2.5038,2.93,2.3927,Noun,317,1.00,Noun.Name,317.1
strawberry,282,166,178,130,5.53,2.4518,1.98,2.2227,Noun,278,0.99,Noun.Name,278.4
stream,410,294,357,270,8.04,2.6138,3.51,2.4698,Noun,382,0.94,Noun.Verb,382.26
street,7557,3411,5281,2861,148.18,3.8784,40.67,3.5330,Noun,7532,1.00,Noun.Name,7532.14
streetcar,65,49,46,37,1.27,1.8195,0.58,1.6990,Noun,53,0.82,Noun.Name,53.12
strength,1883,1235,1825,1212,36.92,3.2751,14.72,3.0920,Noun,1883,1.00,Noun,1883
stress,796,583,755,560,15.61,2.9015,6.95,2.7664,Noun,677,0.85,Noun.Verb,677.119
stretch,748,558,604,496,14.67,2.8745,6.65,2.7474,Verb,455,0.61,Verb.Noun.Name,455.294.1
strife,85,67,63,55,1.67,1.9345,0.80,1.8325,Noun,84,1.00,Noun,84
strike,2324,1240,1736,1078,45.57,3.3664,14.78,3.0938,Verb,1401,0.60,Verb.Noun.Name,1401.908.13
string,646,505,595,466,12.67,2.8109,6.02,2.7042,Noun,519,0.81,Noun.Verb,519.125
strip,800,596,610,480,15.69,2.9036,7.11,2.7760,Noun,578,0.72,Noun.Verb,578.224
stripe,74,53,65,49,1.45,1.8751,0.63,1.7324,Noun,68,0.92,Noun.Name.Verb,68.4.2
strobe,17,15,15,14,0.33,1.2553,0.18,1.2041,Noun,15,0.88,Noun.Verb.Name,15.1.1
stroke,667,463,632,448,13.08,2.8248,5.52,2.6665,Noun,563,0.85,Noun.Verb,563.100
structure,519,387,510,384,10.18,2.7160,4.61,2.5888,Noun,512,0.99,Noun.Verb,512.7
strudel,47,36,46,35,0.92,1.6812,0.43,1.5682,Noun,40,0.85,Noun.Verb,40.7
struggle,682,540,671,533,13.37,2.8344,6.44,2.7332,Noun,527,0.77,Noun.Verb,527.156
stucco,19,11,16,10,0.37,1.3010,0.13,1.0792,Noun,17,0.89,Noun.Name,17.2
stud,354,269,321,250,6.94,2.5502,3.21,2.4314,Noun,245,0.70,Noun.Verb.Name,245.90.16
student,2195,1140,2082,1111,43.04,3.3416,13.59,3.0573,Noun,2186,1.00,Noun,2186
studio,1190,566,1071,517,23.33,3.0759,6.75,2.7536,Noun,1187,1.00,Noun.Name,1187.2
study,2501,1419,2397,1371,49.04,3.3983,16.92,3.1523,Noun,1253,0.50,Noun.Verb,1253.1246
stuff,15653,5429,15337,5392,306.92,4.1946,64.72,3.7348,Noun,14883,0.95,Noun.Verb,14883.765
stumbling,57,56,51,50,1.12,1.7634,0.67,1.7559,Verb,52,0.91,Verb.Noun,52.5
stump,125,80,92,75,2.45,2.1004,0.95,1.9085,Noun,104,0.83,Noun.Verb,104.21
stupidity,163,145,149,135,3.20,2.2148,1.73,2.1644,Noun,162,1.00,Noun,162
sturgeon,19,15,12,10,0.37,1.3010,0.18,1.2041,Noun,17,0.89,Noun.Name,17.2
sty,19,18,19,18,0.37,1.3010,0.21,1.2788,Noun,19,1.00,Noun,19
style,1534,1106,1474,1087,30.08,3.1861,13.19,3.0441,Noun,1528,1.00,Noun.Verb.Name,1528.6.1
styling,43,30,41,29,0.84,1.6435,0.36,1.4914,Noun,36,0.84,Noun.Verb,36.7
stylus,6,6,6,6,0.12,0.8451,0.07,0.8451,Noun,6,1.00,Noun,6
sub,390,144,350,123,7.65,2.5922,1.72,2.1614,Noun,317,0.81,Noun.Adjective,317.72
subconscious,134,103,132,101,2.63,2.1303,1.23,2.0170,Noun,96,0.72,Noun.Adjective,96.38
subcontractor,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
subject,1885,1361,1772,1307,36.96,3.2755,16.23,3.1342,Noun,1673,0.89,Noun.Preposition.Verb.Adjective,1673.171.27.6
submarine,362,140,315,129,7.10,2.5599,1.67,2.1492,Noun,361,1.00,Noun.Name,361.1
submitter,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
subroutine,5,5,5,5,0.10,0.7782,0.06,0.7782,Noun,5,1.00,Noun,5
subscription,68,58,68,58,1.33,1.8388,0.69,1.7709,Noun,68,1.00,Noun,68
subsection,18,11,14,8,0.35,1.2788,0.13,1.0792,Noun,18,1.00,Noun,18
subset,6,6,6,6,0.12,0.8451,0.07,0.8451,Noun,6,1.00,Noun,6
subsidiary,23,22,21,21,0.45,1.3802,0.26,1.3617,Noun,13,0.57,Noun.Adjective,13.10
subsidy,5,5,4,4,0.10,0.7782,0.06,0.7782,Noun,5,1.00,Noun,5
substance,364,271,337,268,7.14,2.5623,3.23,2.4346,Noun,364,1.00,Noun,364
substitution,21,17,15,13,0.41,1.3424,0.20,1.2553,Noun,21,1.00,Noun,21
subtitle,52,43,9,7,1.02,1.7243,0.51,1.6435,Noun,37,0.73,Noun.Verb,37.14
suburb,30,29,29,28,0.59,1.4914,0.35,1.4771,Noun,29,0.97,Noun.Name,29.1
subway,546,338,510,322,10.71,2.7380,4.03,2.5302,Noun,534,0.98,Noun.Name,534.11
success,1390,1001,1297,944,27.25,3.1433,11.93,3.0009,Noun,1385,1.00,Noun,1385
succotash,18,11,15,10,0.35,1.2788,0.13,1.0792,Noun,11,0.61,Noun.Verb.Name,11.6.1
suck,1779,1172,1483,1043,34.88,3.2504,13.97,3.0693,Verb,1714,0.96,Verb.Noun.Name,1714.66.1
sucker,834,587,757,536,16.35,2.9217,7.00,2.7694,Noun,833,1.00,Noun,833
suede,92,53,88,51,1.80,1.9685,0.63,1.7324,Noun,92,1.00,Noun,92
suet,11,7,11,7,0.22,1.0792,0.08,0.9031,Noun,11,1.00,Noun,11
suffocation,38,32,31,27,0.75,1.5911,0.38,1.5185,Noun,38,1.00,Noun,38
sugar,1926,1146,1476,998,37.76,3.2849,13.66,3.0596,Noun,1862,0.97,Noun.Name.Verb,1862.52.10
suggestion,622,519,617,517,12.20,2.7945,6.19,2.7160,Noun,622,1.00,Noun,622
suicide,1747,950,1583,902,34.25,3.2425,11.33,2.9782,Noun,1765,1.00,Noun,1765
suit,3499,1942,3188,1762,68.61,3.5441,23.15,3.2885,Noun,2789,0.80,Noun.Verb,2789.704
suitcase,683,371,660,364,13.39,2.8351,4.42,2.5705,Noun,682,1.00,Noun,682
suite,849,442,743,409,16.65,2.9294,5.27,2.6464,Noun,826,0.97,Noun.Adverb.Name.Adjective,826.21.1.1
sulfur,60,37,50,35,1.18,1.7853,0.44,1.5798,Noun,60,1.00,Noun,60
sultan,164,48,82,31,3.22,2.2175,0.57,1.6902,Noun,101,0.62,Noun.Name,101.63
sum,523,358,419,339,10.25,2.7193,4.27,2.5551,Noun,452,0.88,Noun.Verb.Name,452.61.1
summary,85,69,79,65,1.67,1.9345,0.82,1.8451,Noun,85,1.00,Noun,85
summer,4012,1629,2953,1493,78.67,3.6035,19.42,3.2122,Noun,3980,0.99,Noun.Verb,3980.24
summit,170,79,118,66,3.33,2.2330,0.94,1.9031,Noun,167,0.99,Noun.Name,167.2
sun,3553,1957,3055,1757,69.67,3.5507,23.33,3.2918,Noun,3530,0.99,Noun.Name.Verb,3530.18.2
sunbeam,18,7,17,6,0.35,1.2788,0.08,0.9031,Noun,17,0.94,Noun.Name,17.1
sundae,81,55,81,55,1.59,1.9138,0.66,1.7482,Noun,81,1.00,Noun,81
sunday,2206,1226,66,45,43.25,3.3438,14.62,3.0888,Name,2130,0.97,Name.Noun,2130.66
sundial,23,17,20,17,0.45,1.3802,0.20,1.2553,Noun,23,1.00,Noun,23
sunflower,34,24,24,16,0.67,1.5441,0.29,1.3979,Noun,27,0.79,Noun.Verb.Name,27.6.1
sunglasses,201,136,185,129,3.94,2.3054,1.62,2.1367,Noun,200,1.00,Noun,200
sunlamp,6,5,4,4,0.12,0.8451,0.06,0.7782,Noun,4,0.67,Noun.Verb,4.2
sunlight,236,168,214,157,4.63,2.3747,2.00,2.2279,Noun,236,1.00,Noun,236
sunrise,309,228,256,193,6.06,2.4914,2.72,2.3598,Noun,298,0.96,Noun.Name,298.11
sunroom,7,6,6,5,0.14,0.9031,0.07,0.8451,Noun,6,0.86,Noun.Name,6.1
sunset,526,375,375,283,10.31,2.7218,4.47,2.5752,Noun,523,0.99,Noun.Name,523.3
sunshine,604,400,408,321,11.84,2.7818,4.77,2.6031,Noun,569,0.95,Noun.Name,569.30
superiority,67,56,65,55,1.31,1.8325,0.67,1.7559,Noun,67,1.00,Noun,67
supermarket,255,184,243,177,5.00,2.4082,2.19,2.2672,Noun,255,1.00,Noun,255
supernatural,225,142,215,139,4.41,2.3541,1.69,2.1553,Adjective,224,1.00,Adjective,224
supervision,126,117,124,115,2.47,2.1038,1.39,2.0719,Noun,126,1.00,Noun,126
supervisor,304,240,266,222,5.96,2.4843,2.86,2.3820,Noun,302,0.99,Noun.Name,302.2
supper,988,591,898,555,19.37,2.9952,7.05,2.7723,Noun,986,1.00,Noun,986
supplement,58,42,53,39,1.14,1.7709,0.50,1.6335,Noun,35,0.60,Noun.Verb,35.23
supplier,99,76,99,76,1.94,2.0000,0.91,1.8865,Noun,99,1.00,Noun,99
supply,952,700,873,652,18.67,2.9791,8.35,2.8457,Noun,695,0.73,Noun.Verb,695.256
support,2587,1658,2489,1620,50.73,3.4130,19.77,3.2198,Noun,1335,0.52,Noun.Verb.Preposition,1335.1232.22
supporter,37,32,36,31,0.73,1.5798,0.38,1.5185,Noun,37,1.00,Noun,37
suppression,25,21,24,20,0.49,1.4150,0.25,1.3424,Noun,25,1.00,Noun,25
supreme,447,292,208,147,8.76,2.6513,3.48,2.4669,Adjective,443,1.00,Adjective,443
surface,930,543,890,537,18.24,2.9689,6.47,2.7356,Noun,917,0.98,Noun.Verb,917.15
surfboard,47,29,45,29,0.92,1.6812,0.35,1.4771,Noun,46,1.00,Noun,46
surge,94,70,91,68,1.84,1.9777,0.83,1.8513,Noun,87,0.93,Noun.Verb,87.7
surgeon,838,500,780,472,16.43,2.9238,5.96,2.6998,Noun,837,1.00,Noun,837
surgery,1651,768,1514,749,32.37,3.2180,9.16,2.8859,Noun,1648,1.00,Noun,1648
surname,48,34,43,32,0.94,1.6902,0.41,1.5441,Noun,48,1.00,Noun,48
surplus,104,87,97,83,2.04,2.0212,1.04,1.9445,Adjective,58,0.56,Adjective.Noun,58.46
surprise,4534,2738,3954,2556,88.90,3.6566,32.64,3.4376,Noun,3453,0.76,Noun.Verb,3453.1067
surround,156,132,120,104,3.06,2.1959,1.57,2.1239,Verb,129,0.83,Verb.Noun.Name,129.25.1
surroundings,107,100,107,100,2.10,2.0334,1.19,2.0043,Noun,105,0.99,Noun.Verb,105.1
surrounds,45,45,45,45,0.88,1.6628,0.54,1.6628,Verb,44,0.98,Verb.Noun,44.1
survey,227,153,198,139,4.45,2.3579,1.82,2.1875,Noun,192,0.85,Noun.Verb,192.35
survival,515,421,463,388,10.10,2.7126,5.02,2.6253,Noun,515,1.00,Noun,515
survivor,221,153,191,138,4.33,2.3464,1.82,2.1875,Noun,219,1.00,Noun,219
sushi,222,144,177,119,4.35,2.3483,1.72,2.1614,Noun,222,1.00,Noun,222
suspect,2254,1297,2079,1253,44.20,3.3531,15.46,3.1133,Noun,1356,0.60,Noun.Verb.Adjective,1356.881.16
suspenders,43,37,41,36,0.84,1.6435,0.44,1.5798,Noun,43,1.00,Noun,43
suspension,222,152,212,148,4.35,2.3483,1.81,2.1847,Noun,222,1.00,Noun,222
sustenance,29,26,27,24,0.57,1.4771,0.31,1.4314,Noun,28,1.00,Noun,28
swallow,649,476,533,432,12.73,2.8129,5.67,2.6785,Verb,560,0.87,Verb.Noun.Name,560.53.34
swamp,458,204,363,159,8.98,2.6618,2.43,2.3118,Noun,417,0.91,Noun.Verb,417.39
swan,348,107,106,67,6.82,2.5428,1.28,2.0334,Name,234,0.67,Name.Noun.Verb,234.113.1
swath,11,11,11,11,0.22,1.0792,0.13,1.0792,Noun,11,1.00,Noun,11
sweat,1115,863,1056,831,21.86,3.0477,10.29,2.9365,Noun,625,0.56,Noun.Verb,625.488
sweater,704,466,690,460,13.80,2.8482,5.56,2.6693,Noun,704,1.00,Noun,704
sweatshirt,120,78,117,76,2.35,2.0828,0.93,1.8976,Noun,110,0.92,Noun.Verb,110.10
sweatshop,28,26,27,25,0.55,1.4624,0.31,1.4314,Noun,28,1.00,Noun,28
sweatsuit,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
sweets,122,108,106,94,2.39,2.0899,1.29,2.0374,Noun,121,0.99,Noun.Name,121.1
swell,1061,570,880,491,20.80,3.0261,6.80,2.7566,Adjective,594,0.56,Adjective.Verb.Noun,594.334.131
swim,1622,844,1482,807,31.80,3.2103,10.06,2.9269,Verb,1183,0.73,Verb.Noun,1183.431
swimming,1019,639,927,606,19.98,3.0086,7.62,2.8062,Noun,547,0.54,Noun.Verb,547.472
swimsuit,101,64,85,56,1.98,2.0086,0.76,1.8129,Noun,100,1.00,Noun,100
swine,226,160,183,140,4.43,2.3560,1.91,2.2068,Noun,219,0.97,Noun.Name,219.7
swing,1325,857,1064,755,25.98,3.1225,10.22,2.9335,Verb,867,0.65,Verb.Noun,867.458
switch,1434,1000,1225,895,28.12,3.1569,11.92,3.0004,Verb,792,0.55,Verb.Noun,792.642
switchboard,58,44,49,41,1.14,1.7709,0.52,1.6532,Noun,59,1.00,Noun,59
switching,194,173,147,133,3.80,2.2900,2.06,2.2405,Verb,129,0.67,Verb.Adjective.Noun,129.52.12
swivel,36,21,17,14,0.71,1.5682,0.25,1.3424,Verb,24,0.67,Verb.Noun,24.12
sword,1335,462,1245,436,26.18,3.1258,5.51,2.6656,Noun,1335,1.00,Noun,1335
swordfish,52,24,31,18,1.02,1.7243,0.29,1.3979,Noun,52,1.00,Noun,52
sycamore,48,22,7,6,0.94,1.6902,0.26,1.3617,Noun,28,0.58,Noun.Name,28.20
symbol,438,335,432,329,8.59,2.6425,3.99,2.5263,Noun,438,1.00,Noun,438
symmetry,41,28,38,28,0.80,1.6232,0.33,1.4624,Noun,41,1.00,Noun,41
sympathy,426,356,400,344,8.35,2.6304,4.24,2.5527,Noun,424,1.00,Noun,424
symptom,96,72,94,70,1.88,1.9868,0.86,1.8633,Noun,96,1.00,Noun,96
syndicate,102,66,83,62,2.00,2.0128,0.79,1.8261,Noun,102,1.00,Noun,102
syndrome,320,191,231,145,6.27,2.5065,2.28,2.2833,Noun,320,1.00,Noun,320
synergy,31,11,26,10,0.61,1.5051,0.13,1.0792,Noun,31,1.00,Noun,31
synod,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
synonym,9,8,9,8,0.18,1.0000,0.10,0.9542,Noun,9,1.00,Noun,9
synthesis,15,14,14,13,0.29,1.2041,0.17,1.1761,Noun,15,1.00,Noun,15
syrup,260,157,250,152,5.10,2.4166,1.87,2.1987,Noun,239,0.92,Noun.Verb.Name,239.18.3
system,4667,2240,4500,2200,91.51,3.6691,26.70,3.3504,Noun,4664,1.00,Noun,4664
tab,294,232,258,211,5.76,2.4698,2.77,2.3674,Noun,279,0.95,Noun.Verb,279.15
tabby,37,17,14,10,0.73,1.5798,0.20,1.2553,Name,23,0.62,Name.Noun,23.14
tabernacle,36,18,26,11,0.71,1.5682,0.21,1.2788,Noun,31,0.86,Noun.Name,31.5
table,5387,2889,5136,2826,105.63,3.7314,34.44,3.4609,Noun,5365,1.00,Noun.Verb.Name,5365.14.1
tablecloth,48,40,47,39,0.94,1.6902,0.48,1.6128,Noun,48,1.00,Noun,48
tablet,76,40,72,40,1.49,1.8865,0.48,1.6128,Noun,75,1.00,Noun,75
tabletop,5,4,5,4,0.10,0.7782,0.05,0.6990,Noun,5,1.00,Noun,5
tachometer,3,2,3,2,0.06,0.6021,0.02,0.4771,Noun,3,1.00,Noun,3
tackle,219,172,199,162,4.29,2.3424,2.05,2.2380,Verb,125,0.57,Verb.Noun,125.94
taco,158,106,86,65,3.10,2.2014,1.26,2.0294,Noun,98,0.62,Noun.Name,98.61
tactics,241,197,225,188,4.73,2.3838,2.35,2.2967,Noun,241,1.00,Noun,241
tactile,18,18,18,18,0.35,1.2788,0.21,1.2788,Adjective,18,1.00,Adjective,18
tadpole,30,14,24,12,0.59,1.4914,0.17,1.1761,Noun,25,0.89,Noun.Name,25.3
tag,708,481,544,418,13.88,2.8506,5.73,2.6830,Noun,372,0.53,Noun.Verb,372.336
tail,1219,821,1149,796,23.90,3.0864,9.79,2.9149,Noun,1178,0.97,Noun.Verb,1178.41
tailor,213,143,201,140,4.18,2.3304,1.70,2.1584,Noun,205,0.97,Noun.Verb,205.6
tailspin,11,11,10,10,0.22,1.0792,0.13,1.0792,Noun,10,1.00,Noun,10
takeover,80,54,77,53,1.57,1.9085,0.64,1.7404,Noun,80,1.00,Noun,80
tale,612,435,563,413,12.00,2.7875,5.19,2.6395,Noun,610,1.00,Noun,610
talent,1332,883,1279,867,26.12,3.1248,10.53,2.9465,Noun,1331,1.00,Noun,1331
talk,43605,7619,41204,7559,855.00,4.6395,90.83,3.8820,Verb,38850,0.89,Verb.Noun,38850.4714
talking,25385,6952,24944,6924,497.75,4.4046,82.88,3.8422,Verb,24410,0.96,Verb.Noun.Adjective,24410.888.70
tamale,12,11,10,9,0.24,1.1139,0.13,1.0792,Noun,11,0.92,Noun.Name,11.1
tambourine,45,32,32,27,0.88,1.6628,0.38,1.5185,Noun,38,0.84,Noun.Name,38.7
tan,439,280,318,255,8.61,2.6435,3.34,2.4487,Noun,251,0.57,Noun.Adjective.Verb.Name,251.144.38.5
tandem,18,17,17,16,0.35,1.2788,0.20,1.2553,Noun,17,0.94,Noun.Name,17.1
tangerine,38,24,22,18,0.75,1.5911,0.29,1.3979,Adjective,38,1.00,Adjective,38
tank,1306,674,1122,643,25.61,3.1163,8.04,2.8293,Noun,1256,0.96,Noun.Verb.Name,1256.47.1
tanker,100,53,90,48,1.96,2.0043,0.63,1.7324,Noun,100,1.00,Noun,100
tankful,7,4,7,4,0.14,0.9031,0.05,0.6990,Noun,7,1.00,Noun,7
tap,752,480,653,440,14.75,2.8768,5.72,2.6821,Noun,392,0.52,Noun.Verb,392.359
tape,3511,1484,3394,1440,68.84,3.5456,17.69,3.1717,Noun,3221,0.92,Noun.Verb,3221.286
tapioca,31,23,25,19,0.61,1.5051,0.27,1.3802,Noun,29,0.94,Noun.Name,29.2
target,1936,945,1672,878,37.96,3.2871,11.27,2.9759,Noun,1774,0.92,Noun.Verb,1774.155
taro,22,13,8,7,0.43,1.3617,0.15,1.1461,Noun,13,0.62,Noun.Name,13.8
tarragon,14,11,9,8,0.27,1.1761,0.13,1.0792,Noun,13,0.93,Noun.Name,13.1
tart,122,93,96,79,2.39,2.0899,1.11,1.9731,Noun,107,0.87,Noun.Adjective,107.16
task,649,488,613,467,12.73,2.8129,5.82,2.6893,Noun,645,1.00,Noun,645
tassel,27,17,16,14,0.53,1.4472,0.20,1.2553,Noun,19,0.70,Noun.Name,19.8
taste,2617,1825,2488,1770,51.31,3.4180,21.76,3.2615,Noun,1732,0.66,Noun.Verb,1732.888
tatami,4,3,4,3,0.08,0.6990,0.04,0.6021,Noun,4,1.00,Noun,4
tattler,24,3,0,0,0.47,1.3979,0.04,0.6021,Noun,21,0.88,Noun.Name,21.3
tattoo,610,336,559,317,11.96,2.7860,4.01,2.5276,Noun,600,0.99,Noun.Name,600.9
tavern,158,84,98,59,3.10,2.2014,1.00,1.9294,Noun,117,0.74,Noun.Name,117.41
tax,742,495,692,464,14.55,2.8710,5.90,2.6955,Noun,705,0.95,Noun.Verb,705.34
taxi,1318,666,745,452,25.84,3.1202,7.94,2.8241,Noun,1309,1.00,Noun.Verb,1309.5
taxicab,44,33,40,30,0.86,1.6532,0.39,1.5315,Noun,38,0.86,Noun.Verb,38.6
taxpayer,29,28,27,27,0.57,1.4771,0.33,1.4624,Noun,29,1.00,Noun,29
tea,2990,1407,2668,1322,58.63,3.4758,16.77,3.1486,Noun,2989,1.00,Noun.Name,2989.1
teacher,2842,1305,2522,1266,55.73,3.4538,15.56,3.1159,Noun,2815,1.00,Noun.Name,2815.7
teaching,1010,735,954,703,19.80,3.0048,8.76,2.8669,Verb,724,0.72,Verb.Noun,724.284
team,7528,2623,6765,2473,147.61,3.8767,31.27,3.4190,Noun,7263,0.97,Noun.Verb.Name,7263.241.3
teammate,46,31,43,29,0.90,1.6721,0.37,1.5051,Noun,46,1.00,Noun,46
teapot,44,35,38,32,0.86,1.6532,0.42,1.5563,Noun,43,0.98,Noun.Name,43.1
tear,1377,1053,1216,964,27.00,3.1392,12.55,3.0228,Verb,1008,0.73,Verb.Noun,1008.369
tech,326,215,192,149,6.39,2.5145,2.56,2.3345,Noun,325,1.00,Noun,325
technician,132,101,109,91,2.59,2.1239,1.20,2.0086,Noun,117,0.89,Noun.Name,117.14
technique,456,357,441,349,8.94,2.6599,4.26,2.5539,Noun,455,1.00,Noun,455
technology,762,472,695,443,14.94,2.8825,5.63,2.6749,Noun,762,1.00,Noun,762
tectonics,4,3,2,2,0.08,0.6990,0.04,0.6021,Noun,4,1.00,Noun,4
teen,209,131,126,93,4.10,2.3222,1.56,2.1206,Noun,204,0.98,Noun.Name,204.5
teenager,351,288,341,280,6.88,2.5465,3.43,2.4609,Noun,353,1.00,Noun,353
teepee,6,6,6,6,0.12,0.8451,0.07,0.8451,Noun,6,1.00,Noun,6
telephone,1651,984,1437,892,32.37,3.2180,11.73,2.9934,Noun,1286,0.78,Noun.Verb,1286.355
teletype,33,25,20,15,0.65,1.5315,0.30,1.4150,Noun,29,0.88,Noun.Verb,29.4
television,1729,935,1628,891,33.90,3.2380,11.15,2.9713,Noun,1722,1.00,Noun,1722
tell,87949,8121,71814,8051,1724.49,4.9442,96.82,3.9097,Verb,87756,1.00,Verb.Name.Noun,87756.62.4
teller,131,90,98,68,2.57,2.1206,1.07,1.9590,Noun,126,0.98,Noun.Name,126.3
temp,154,116,118,95,3.02,2.1903,1.38,2.0682,Noun,152,0.99,Noun.Name,152.1
temper,582,444,546,433,11.41,2.7657,5.29,2.6484,Noun,569,0.98,Noun.Verb,569.12
temperature,702,497,640,456,13.76,2.8470,5.93,2.6972,Noun,698,1.00,Noun,698
temple,895,409,576,292,17.55,2.9523,4.88,2.6128,Noun,615,0.69,Noun.Name,615.276
tempo,86,64,75,58,1.69,1.9395,0.76,1.8129,Noun,84,1.00,Noun,84
temporary,665,533,602,499,13.04,2.8235,6.35,2.7275,Adjective,654,0.99,Adjective.Noun,654.9
temptation,216,178,188,163,4.24,2.3365,2.12,2.2529,Noun,216,1.00,Noun,216
temptress,23,20,22,20,0.45,1.3802,0.24,1.3222,Noun,21,0.91,Noun.Verb,21.2
tenant,155,101,154,100,3.04,2.1931,1.20,2.0086,Noun,155,1.00,Noun,155
tendency,138,135,137,134,2.71,2.1430,1.61,2.1335,Noun,138,1.00,Noun,138
tender,453,380,412,353,8.88,2.6571,4.53,2.5809,Adjective,399,0.88,Adjective.Verb.Noun,399.32.20
tenement,35,31,32,29,0.69,1.5563,0.37,1.5051,Noun,35,1.00,Noun,35
tenet,6,5,6,5,0.12,0.8451,0.06,0.7782,Noun,6,1.00,Noun,6
tennis,695,403,645,382,13.63,2.8426,4.80,2.6064,Noun,695,1.00,Noun.Name,695.2
tenor,79,48,55,40,1.55,1.9031,0.57,1.6902,Noun,77,0.97,Noun.Name,77.2
tension,436,356,411,339,8.55,2.6405,4.24,2.5527,Noun,436,1.00,Noun,436
tensor,4,2,1,1,0.08,0.6990,0.02,0.4771,Noun,2,0.50,Noun.Name,2.2
tent,892,445,806,425,17.49,2.9509,5.31,2.6493,Noun,887,1.00,Noun.Verb,887.3
tentacle,13,13,12,12,0.25,1.1461,0.15,1.1461,Noun,13,1.00,Noun,13
tenth,212,182,181,157,4.16,2.3284,2.17,2.2625,Number,205,0.97,Number.Name,205.7
tepee,27,15,23,14,0.53,1.4472,0.18,1.2041,Noun,26,1.00,Noun,26
teriyaki,38,20,32,16,0.75,1.5911,0.24,1.3222,Noun,34,0.89,Noun.Name.Adjective,34.2.2
term,890,693,879,685,17.45,2.9499,8.26,2.8414,Noun,842,0.95,Noun.Verb,842.47
terminal,390,249,330,211,7.65,2.5922,2.97,2.3979,Noun,253,0.65,Noun.Adjective,253.137
termination,68,53,60,51,1.33,1.8388,0.63,1.7324,Noun,68,1.00,Noun,68
terminology,24,24,24,24,0.47,1.3979,0.29,1.3979,Noun,24,1.00,Noun,24
termite,38,24,37,23,0.75,1.5911,0.29,1.3979,Noun,37,0.97,Noun.Adjective,37.1
terrace,173,120,131,91,3.39,2.2405,1.43,2.0828,Noun,171,0.98,Noun.Name.Verb,171.2.1
terracotta,5,5,3,3,0.10,0.7782,0.06,0.7782,Noun,5,1.00,Noun,5
terrapin,8,2,0,0,0.16,0.9542,0.02,0.4771,Name,8,1.00,Name,8
terrarium,11,5,11,5,0.22,1.0792,0.06,0.7782,Noun,11,1.00,Noun,11
territory,748,522,711,506,14.67,2.8745,6.22,2.7185,Noun,746,1.00,Noun,746
terror,459,319,371,293,9.00,2.6628,3.80,2.5051,Noun,459,1.00,Noun,459
terrorism,209,98,192,90,4.10,2.3222,1.17,1.9956,Noun,209,1.00,Noun,209
terrorist,617,313,587,306,12.10,2.7910,3.73,2.4969,Adjective,346,0.56,Adjective.Noun.Name,346.269.1
test,4288,2095,4126,2053,84.08,3.6324,24.98,3.3214,Noun,3269,0.76,Noun.Verb,3269.1017
testament,120,100,63,56,2.35,2.0828,1.19,2.0043,Noun,120,1.00,Noun,120
testimonial,32,26,32,26,0.63,1.5185,0.31,1.4314,Noun,32,1.00,Noun,32
testimony,752,388,742,385,14.75,2.8768,4.63,2.5899,Noun,752,1.00,Noun,752
testing,771,572,590,481,15.12,2.8876,6.82,2.7582,Verb,430,0.56,Verb.Noun.Name.Adjective,430.332.8.1
text,267,199,251,186,5.24,2.4281,2.37,2.3010,Noun,267,1.00,Noun,267
textbook,112,98,99,87,2.20,2.0531,1.17,1.9956,Noun,111,1.00,Noun,111
texture,84,72,83,71,1.65,1.9294,0.86,1.8633,Noun,84,1.00,Noun,84
thanks,31789,7149,7764,4235,623.31,4.5023,85.23,3.8543,Noun,31251,0.98,Noun.Preposition.Verb.Name,31251.414.44.38
thaw,81,59,70,54,1.59,1.9138,0.70,1.7782,Verb,56,0.69,Verb.Noun,56.25
theater,1226,594,1059,537,24.04,3.0888,7.08,2.7745,Noun,1159,0.95,Noun.Name,1159.58
theft,344,291,317,275,6.75,2.5378,3.47,2.4654,Noun,343,1.00,Noun,343
theme,710,449,657,418,13.92,2.8519,5.35,2.6532,Noun,708,1.00,Noun.Name,708.2
theology,36,32,34,31,0.71,1.5682,0.38,1.5185,Noun,36,1.00,Noun,36
theory,1459,965,1415,948,28.61,3.1644,11.50,2.9850,Noun,1459,1.00,Noun,1459
therapist,485,307,470,302,9.51,2.6866,3.66,2.4886,Noun,482,1.00,Noun.Name,482.2
therapy,944,576,878,552,18.51,2.9754,6.87,2.7612,Noun,941,1.00,Noun,941
thermals,15,11,15,11,0.29,1.2041,0.13,1.0792,Noun,17,1.00,Noun,17
thermometer,112,78,105,74,2.20,2.0531,0.93,1.8976,Noun,109,1.00,Noun,109
thermostat,58,40,56,38,1.14,1.7709,0.48,1.6128,Noun,58,1.00,Noun,58
thesis,174,95,171,93,3.41,2.2430,1.13,1.9823,Noun,174,1.00,Noun,174
thickness,26,25,26,25,0.51,1.4314,0.30,1.4150,Noun,26,1.00,Noun,26
